,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_253,-30.440695790729894,-31.49387868708642,1.0531828963565246,0:00:00.892426,0:00:00.892426
gene_254,-84.68145772579098,-86.10823545236684,1.4267777265758639,0:00:01.135490,0:00:01.135490
gene_255,-51.80818839350696,-62.67342440378668,10.865236010279723,0:00:00.938349,0:00:00.938349
gene_256,-108.82797894524795,-108.84100884030957,0.013029895061620778,0:00:01.426876,0:00:01.426876
gene_257,-68.24595719051844,-75.7251881485544,7.479230958035956,0:00:00.982545,0:00:00.982545
gene_258,-103.3301250573368,-103.3381505517958,0.008025494459005245,0:00:01.332031,0:00:01.332031
gene_259,-24.16399887203655,-24.77522647710279,0.6112276050662402,0:00:00.904215,0:00:00.904215
gene_260,-72.71618554473578,-72.96144180913218,0.2452562643964029,0:00:01.167791,0:00:01.167791
gene_261,-23.867674913977574,-24.14871457383578,0.2810396598582052,0:00:01.108716,0:00:01.108716
gene_262,-64.16344623445379,-64.16325540031158,0.0,0:00:01.570388,0:00:01.570388
gene_263,-39.45374269025617,-45.721535941767925,6.267793251511755,0:00:00.883938,0:00:00.883938
gene_264,-96.337428845528,-96.3365670208155,0.0,0:00:01.497623,0:00:01.497623
gene_265,-51.527711019190136,-56.43029958709422,4.902588567904083,0:00:00.936726,0:00:00.936726
gene_266,-124.81186810192013,-128.05119655602445,3.2393284541043244,0:00:01.217268,0:00:01.217268
gene_267,-49.03767616193538,-57.453880359574626,8.416204197639246,0:00:00.916727,0:00:00.916727
gene_268,-115.38822005055177,-117.86995555557789,2.4817355050261227,0:00:01.167641,0:00:01.167641
gene_269,-60.01792960329034,-65.28439800657613,5.266468403285785,0:00:00.944515,0:00:00.944515
gene_270,-112.46558709692437,-113.5378941459685,1.0723070490441273,0:00:01.034308,0:00:01.034308
gene_271,-38.51284539626049,-47.04681525235266,8.53396985609217,0:00:00.944761,0:00:00.944761
gene_272,-105.17572902165897,-105.17559985123509,0.0,0:00:01.471866,0:00:01.471866
gene_273,-30.364648974815648,-41.877328486012615,11.512679511196968,0:00:00.983217,0:00:00.983217
gene_274,-92.34452115826178,-92.34425418701298,0.0,0:00:01.519704,0:00:01.519704
gene_275,-42.118652749723424,-49.25448459124349,7.135831841520066,0:00:00.904224,0:00:00.904224
gene_276,-88.45688794720898,-88.4520460196018,0.0,0:00:01.639314,0:00:01.639314
gene_277,-43.10226424669706,-46.20713976680273,3.104875520105672,0:00:00.934940,0:00:00.934940
gene_278,-90.60707663712705,-90.60624729634091,0.0,0:00:01.157237,0:00:01.157237
gene_279,-46.18253787242175,-48.72544581882364,2.5429079464018898,0:00:00.895328,0:00:00.895328
gene_280,-80.59036587785218,-80.59021189367012,0.0,0:00:01.361262,0:00:01.361262
gene_281,-54.56724613369674,-66.15909658872725,11.59185045503051,0:00:00.924005,0:00:00.924005
gene_282,-103.53247012331316,-103.53242120421369,0.0,0:00:01.399714,0:00:01.399714
gene_283,-36.70350009530034,-45.13205941184552,8.428559316545176,0:00:00.905574,0:00:00.905574
