,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_242,18.281625467130144,18.280892594425467,0.0007328727046775896,0:00:01.307287,0:00:01.307287
gene_243,-5.905270525095482,-5.9052619102570745,0.0,0:00:00.237883,0:00:00.237883
gene_244,28.875347862108846,27.403158501865384,1.472189360243462,0:00:01.294564,0:00:01.294564
gene_245,5.6036188389940484,5.605647804047852,0.0,0:00:01.383287,0:00:01.383287
gene_246,30.443487026000568,29.002969773946578,1.44051725205399,0:00:01.409855,0:00:01.409855
gene_247,-3.0899063559625084,-4.623491982379246,1.5335856264167376,0:00:00.228642,0:00:00.228642
gene_248,21.33460064719648,21.33462281731791,0.0,0:00:01.408234,0:00:01.408234
gene_249,1.175172019505066,-1.3497058445148653,2.524877864019931,0:00:01.318134,0:00:01.318134
gene_250,23.254817320529085,23.254846612971484,0.0,0:00:01.401944,0:00:01.401944
gene_251,14.30589696860521,3.504698784014696,10.801198184590515,0:00:01.323552,0:00:01.323552
gene_252,31.6143771901084,31.415855619912776,0.19852157019562355,0:00:01.314588,0:00:01.314588
gene_253,-3.63381206237273,-1.2327508308253243,0.0,0:00:00.223768,0:00:00.223768
gene_254,27.33722819601425,27.337454619048895,0.0,0:00:01.306619,0:00:01.306619
gene_255,-3.3735961063162385,-2.8159649066342354,0.0,0:00:00.228983,0:00:00.228983
gene_256,28.8397850036217,28.83978529566884,0.0,0:00:01.406656,0:00:01.406656
gene_257,7.777145831615492,5.896039800361702,1.8811060312537897,0:00:01.340171,0:00:01.340171
gene_258,26.949192208734754,26.94929581086572,0.0,0:00:01.391271,0:00:01.391271
gene_259,-0.7729239834560246,-4.452338721313133,3.6794147378571083,0:00:00.228048,0:00:00.228048
gene_260,18.690786538399085,18.690795103792446,0.0,0:00:01.343856,0:00:01.343856
gene_261,0.21936125140585716,-2.457616045445363,2.67697729685122,0:00:01.279797,0:00:01.279797
gene_262,25.403391667709244,25.401799113716194,0.0015925539930492505,0:00:01.359497,0:00:01.359497
gene_263,12.851326216166832,0.36129382769899365,12.490032388467839,0:00:01.421193,0:00:01.421193
gene_264,28.484541390839148,28.48454395821872,0.0,0:00:01.412143,0:00:01.412143
gene_265,-15.25283899380938,-15.252761473863771,0.0,0:00:00.238246,0:00:00.238246
gene_266,28.903549056518795,28.903549918695415,0.0,0:00:01.629686,0:00:01.629686
gene_267,1.5256737014915913,-1.3114126670535882,2.8370863685451795,0:00:01.531425,0:00:01.531425
gene_268,28.93788102878108,27.837555371835492,1.1003256569455893,0:00:01.544762,0:00:01.544762
gene_269,6.4135139238183285,-0.858346908322229,7.271860832140558,0:00:01.280416,0:00:01.280416
gene_270,29.96226221011844,28.838447134592407,1.123815075526032,0:00:01.382738,0:00:01.382738
gene_271,-3.786933910935076,-0.7827350556086401,0.0,0:00:00.221415,0:00:00.221415
gene_272,22.239016201491417,22.23901788707737,0.0,0:00:01.369740,0:00:01.369740
gene_273,2.8417803632948306,2.4408059634086925,0.40097439988613814,0:00:01.302256,0:00:01.302256
gene_274,32.73320884822562,32.73320929338368,0.0,0:00:01.422387,0:00:01.422387
gene_275,5.072158643510512,6.430467784766872,0.0,0:00:01.321527,0:00:01.321527
gene_276,33.26166895801765,33.26167046425433,0.0,0:00:01.373596,0:00:01.373596
gene_277,-4.890716058052117,-4.89070365323105,0.0,0:00:00.243070,0:00:00.243070
gene_278,22.28038049619049,22.280430328282804,0.0,0:00:01.478075,0:00:01.478075
gene_279,7.985136861494567,7.985137054480937,0.0,0:00:01.423766,0:00:01.423766
