,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_228,22.260828270969053,22.115772208782033,0.14505606218702027,0:00:01.754030,0:00:01.754030
gene_229,-14.450002137900892,-14.745859756048716,0.2958576181478243,0:00:00.233040,0:00:00.233040
gene_230,20.742180837394383,20.742182233110668,0.0,0:00:01.455348,0:00:01.455348
gene_231,-8.28980611162071,-20.05426697082676,11.76446085920605,0:00:00.235479,0:00:00.235479
gene_232,19.391497125880342,19.39149740466523,0.0,0:00:01.415845,0:00:01.415845
gene_233,-14.334883607446722,-17.769210120601215,3.4343265131544936,0:00:00.229486,0:00:00.229486
gene_234,24.215365350476773,24.215373480652634,0.0,0:00:01.465806,0:00:01.465806
gene_235,-16.60715053714001,-18.39314112838436,1.7859905912443494,0:00:00.227062,0:00:00.227062
gene_236,19.852154663719297,19.85233063653196,0.0,0:00:01.385111,0:00:01.385111
gene_237,-19.53218005837259,-20.38154952682581,0.8493694684532223,0:00:00.230349,0:00:00.230349
gene_238,18.892587732432368,18.892610275851027,0.0,0:00:01.383628,0:00:01.383628
gene_239,-6.900868309957968,-12.781985935796797,5.881117625838829,0:00:00.231977,0:00:00.231977
gene_240,30.94093333362843,30.940944386179225,0.0,0:00:01.432068,0:00:01.432068
gene_241,-19.522460208439412,-19.93938596622195,0.41692575778253627,0:00:00.228728,0:00:00.228728
gene_242,16.813983224870583,16.814055858510265,0.0,0:00:01.421164,0:00:01.421164
gene_243,-16.10407573157707,-19.1605613434467,3.0564856118696326,0:00:00.232427,0:00:00.232427
gene_244,23.19458861068675,23.19459208023857,0.0,0:00:01.411882,0:00:01.411882
gene_245,-12.612299098209839,-12.763557225437776,0.15125812722793697,0:00:00.229199,0:00:00.229199
gene_246,24.738704763383176,24.738911865669223,0.0,0:00:01.408014,0:00:01.408014
gene_247,-15.850870204388464,-17.694114959069246,1.8432447546807822,0:00:00.225735,0:00:00.225735
gene_248,12.26733723359306,12.24388051918396,0.023456714409100243,0:00:01.312519,0:00:01.312519
gene_249,-17.7503933376587,-17.78639675142561,0.03600341376690963,0:00:00.224386,0:00:00.224386
