,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
ENSMUSG00000050855,-832.1600020218897,-832.632715868411,0.4727138465212874,0:00:11.318465,0:00:11.318465
ENSMUSG00000050856,-1530.4222589342953,-1533.8244465263208,3.4021875920254843,0:00:26.133914,0:00:26.133914
ENSMUSG00000050866,-69.93928396063572,-72.68429648587171,2.7450125252359925,0:00:06.291799,0:00:06.291799
ENSMUSG00000050875,-276.4522656990133,-276.45219255669866,-7.314231459076836e-05,0:00:05.219932,0:00:05.219932
ENSMUSG00000050890,-1081.8901000880437,-1081.860747068421,-0.029353019622476495,0:00:07.623271,0:00:07.623271
ENSMUSG00000050891,-893.5439918597139,-893.7081545211474,0.16416266143369285,0:00:06.733459,0:00:06.733459
ENSMUSG00000050908,-568.8899158692495,-568.8898514136467,-6.445560279644269e-05,0:00:06.584037,0:00:06.584037
ENSMUSG00000050910,-518.5041974955499,-518.5046600950346,0.0004625994848765913,0:00:07.067121,0:00:07.067121
ENSMUSG00000050912,-1476.3326885846973,-1476.2807760527978,-0.051912531899233734,0:00:08.507710,0:00:08.507710
ENSMUSG00000050914,-1123.8201172028896,-1123.9982028674603,0.17808566457074448,0:00:07.872765,0:00:07.872765
ENSMUSG00000050926,-130.42005561641162,-130.42009847909515,4.2862683557132186e-05,0:00:02.261764,0:00:02.261764
ENSMUSG00000050930,-548.6754464133588,-548.6753863924272,-6.002093186907585e-05,0:00:08.421210,0:00:08.421210
ENSMUSG00000050931,-2009.1217192132174,-2008.9921601408994,-0.1295590723186706,0:00:18.108792,0:00:18.108792
ENSMUSG00000050936,-73.0160081200033,-73.01596694805987,-4.117194345099051e-05,0:00:02.840968,0:00:02.840968
ENSMUSG00000050945,-428.5473309069785,-428.5473001536407,-3.0753337966871186e-05,0:00:06.771212,0:00:06.771212
ENSMUSG00000050947,-847.3567224896358,-847.3559667263547,-0.0007557632810630821,0:00:10.126535,0:00:10.126535
ENSMUSG00000050954,-800.0841314536307,-796.3750225160245,-3.7091089376060613,0:00:05.169418,0:00:05.169418
ENSMUSG00000050957,-49.667589816168174,-49.66756668087642,-2.3135291748133113e-05,0:00:03.237534,0:00:03.237534
