,Dynamic_model_log_likelihood,Constant_model_log_likelihood,log_likelihood_ratio,Dynamic_time,Constant_time
gene_104,-3323.1524586667683,-8862.307554867835,5539.155096201067,0:00:01.957809,0:00:01.957809
gene_105,-7206.114735412047,-22819.934629178213,15613.819893766165,0:00:02.463717,0:00:02.463717
gene_106,-1832.279601087524,-4301.454196011737,2469.1745949242127,0:00:01.682696,0:00:01.682696
gene_107,-4606.08861809531,-11369.890748809321,6763.802130714011,0:00:01.346953,0:00:01.346953
gene_108,-1353.1775653139175,-2025.776703799369,672.5991384854515,0:00:03.756310,0:00:03.756310
gene_109,-32494.017359527206,-54365.83592659802,21871.81856707081,0:00:01.481150,0:00:01.481150
gene_110,-19347.478823566802,-23015.578354945625,3668.0995313788226,0:00:01.702555,0:00:01.702555
gene_111,-15247.7234965481,-26639.742270375198,11392.018773827098,0:00:01.394454,0:00:01.394454
gene_112,-9654.51229418753,-11887.079958105733,2232.567663918202,0:00:01.895847,0:00:01.895847
gene_113,-5374.197391005533,-40848.99933579205,35474.801944786515,0:00:01.854975,0:00:01.854975
gene_114,-5385.173342446431,-6924.382107102448,1539.2087646560167,0:00:03.297089,0:00:03.297089
gene_115,-17852.20110133215,-40037.37014403595,22185.1690427038,0:00:01.383561,0:00:01.383561
gene_116,-5314.7430598262945,-6773.090848542717,1458.3477887164227,0:00:02.512038,0:00:02.512038
gene_117,-9906.872160598348,-24574.41253681735,14667.540376219004,0:00:07.816558,0:00:07.816558
gene_118,-4377.418296065099,-5856.402765625972,1478.9844695608735,0:00:01.580638,0:00:01.580638
gene_119,-11050.672861898216,-25939.51586374022,14888.843001842004,0:00:02.013736,0:00:02.013736
gene_120,-6565.0532348852785,-9302.260786434583,2737.2075515493043,0:00:02.394971,0:00:02.394971
gene_121,-2907.9191536205403,-7263.446496775674,4355.527343155134,0:00:01.201720,0:00:01.201720
gene_122,-1340.039286577639,-1407.1544777441177,67.11519116647878,0:00:01.819800,0:00:01.819800
gene_123,-1352.1842482212376,-3408.3869572223502,2056.2027090011125,0:00:01.202738,0:00:01.202738
gene_124,-614.9643430744152,-633.681974610917,18.717631536501813,0:00:02.178743,0:00:02.178743
gene_125,-23505.735962811745,-88227.7741119633,64722.03814915156,0:00:02.160273,0:00:02.160273
gene_126,-21871.142408022824,-26961.454079119852,5090.311671097028,0:00:01.707950,0:00:01.707950
gene_127,-4330.889277446532,-20762.08533156327,16431.19605411674,0:00:01.429585,0:00:01.429585
gene_128,-12048.312512597033,-17874.7235023254,5826.410989728367,0:00:01.526299,0:00:01.526299
gene_129,-2774.7356570312854,-10093.935587087502,7319.1999300562165,0:00:01.216406,0:00:01.216406
gene_130,-4996.135382658974,-6943.333000684953,1947.197618025979,0:00:02.074961,0:00:02.074961
gene_131,-1956.9308273416211,-13455.339165113743,11498.408337772122,0:00:01.530885,0:00:01.530885
gene_132,-2496.6103122727077,-3191.590336195059,694.9800239223514,0:00:02.322926,0:00:02.322926
gene_133,-9734.558452426032,-52434.613126424185,42700.05467399815,0:00:01.172289,0:00:01.172289
gene_134,-9452.809509268705,-12698.420178811783,3245.610669543077,0:00:01.511738,0:00:01.511738
gene_135,-14088.317520594319,-29667.294731832695,15578.977211238376,0:00:01.424253,0:00:01.424253
gene_136,-3050.2833301768505,-3917.7694973029325,867.4861671260819,0:00:02.395945,0:00:02.395945
gene_137,-8086.159412227014,-16941.35469383804,8855.195281611024,0:00:01.188352,0:00:01.188352
gene_138,-2074.7170644792345,-2897.2006897102237,822.4836252309892,0:00:02.403932,0:00:02.403932
gene_139,-9657.65819905216,-43666.06855173385,34008.41035268169,0:00:01.007559,0:00:01.007559
gene_140,-8007.624399423671,-11545.328212256507,3537.703812832836,0:00:01.316791,0:00:01.316791
gene_141,-3074.992621931342,-19725.622229397657,16650.629607466315,0:00:01.438061,0:00:01.438061
gene_142,-2909.2220402912126,-4228.033675880155,1318.8116355889424,0:00:02.234089,0:00:02.234089
gene_143,-2237.4927196214544,-16344.163409136554,14106.6706895151,0:00:02.242596,0:00:02.242596
gene_144,-1442.2422867955938,-2687.085978684421,1244.8436918888274,0:00:02.964885,0:00:02.964885
gene_145,-5409.612585890774,-16555.68774173961,11146.075155848835,0:00:01.101658,0:00:01.101658
gene_146,-1685.512955351658,-4137.753193924774,2452.2402385731157,0:00:02.366619,0:00:02.366619
gene_147,-16297.164931994203,-51707.66074387951,35410.49581188531,0:00:03.416356,0:00:03.416356
gene_148,-10784.176244537179,-18189.608287771636,7405.4320432344575,0:00:01.709071,0:00:01.709071
gene_149,-5208.813129645606,-125027.52594431028,119818.71281466467,0:00:03.122273,0:00:03.122273
gene_150,-10553.803417901601,-20347.404616723958,9793.601198822356,0:00:01.599057,0:00:01.599057
gene_151,-1667.921384528765,-4857.4974491094235,3189.5760645806586,0:00:01.307279,0:00:01.307279
gene_152,-950.8475628558343,-1280.9483105087515,330.1007476529172,0:00:01.739734,0:00:01.739734
gene_153,-2520.952734459995,-37640.21681546715,35119.26408100716,0:00:03.591740,0:00:03.591740
gene_154,-4632.68294047683,-6110.481384209617,1477.7984437327877,0:00:02.697889,0:00:02.697889
gene_155,-18596.65272086182,-45919.095942396874,27322.443221535053,0:00:01.555901,0:00:01.555901
gene_156,-6036.46758659316,-11428.73481369766,5392.267227104499,0:00:02.381499,0:00:02.381499
gene_157,-41379.233822802875,-193544.73865210087,152165.504829298,0:00:12.396570,0:00:12.396570
gene_158,-12331.099879786347,-16208.739553522602,3877.6396737362556,0:00:03.439052,0:00:03.439052
gene_159,-11326.273788654784,-87788.56171046947,76462.28792181468,0:00:05.643114,0:00:05.643114
gene_160,-12488.748658077568,-13711.697764579725,1222.9491065021575,0:00:02.408995,0:00:02.408995
gene_161,-8360.946978706103,-78472.90314225433,70111.95616354822,0:00:03.294145,0:00:03.294145
gene_162,-8082.482709261472,-9294.325908501754,1211.843199240282,0:00:00.853723,0:00:00.853723
gene_163,-2133.9342295509337,-4735.346643274796,2601.4124137238628,0:00:01.429525,0:00:01.429525
gene_164,-1475.276545234715,-2013.4414923097465,538.1649470750315,0:00:02.039110,0:00:02.039110
gene_165,-4036.1857844622064,-62286.35429627947,58250.16851181726,0:00:12.129308,0:00:12.129308
gene_166,-6157.335891162027,-7884.84856202531,1727.5126708632824,0:00:01.539009,0:00:01.539009
gene_167,-14298.165707251152,-82222.22110744339,67924.05540019224,0:00:01.852735,0:00:01.852735
gene_168,-9445.054634821232,-10361.387991323252,916.3333565020203,0:00:01.952949,0:00:01.952949
gene_169,-7821.487058398325,-24289.25739473058,16467.770336332254,0:00:01.611416,0:00:01.611416
gene_170,-5396.773708005789,-9413.05119535125,4016.277487345462,0:00:01.334288,0:00:01.334288
gene_171,-4971.887724696674,-12603.494539463034,7631.60681476636,0:00:01.430164,0:00:01.430164
gene_172,-2306.847788691964,-3748.266185813391,1441.418397121427,0:00:01.288556,0:00:01.288556
gene_173,-2066.705314647091,-38749.63996296091,36682.934648313814,0:00:02.545176,0:00:02.545176
gene_174,-2931.7123717795257,-5157.258514620934,2225.5461428414083,0:00:02.398854,0:00:02.398854
gene_175,-3171.9060446363173,-6906.23437192252,3734.3283272862027,0:00:01.187223,0:00:01.187223
gene_176,-2163.1905606564374,-2228.557854047766,65.36729339132853,0:00:01.848676,0:00:01.848676
