"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPAC11D3.08c",222.951285758319,0.020570057262625,0.645381297800208,0.00103034866361895,0.974393065325413,1
"SPAC11D3.11c",154.060784839607,0.216133054042912,0.318568521747092,0.443050724845534,0.505653663883754,1
"SPAC11D3.14c",158.109173522572,0.208890261677728,0.266839101443115,0.648268945540622,0.42073225735652,1
"SPNCRNA.609",122.86272518109,0.430736495810867,0.500563723848756,0.68745813859681,0.407030309958554,1
"SPNCRNA.610",2.06862342539483,0.922399936270476,1.60292410166463,0.273674134409049,0.600877712791845,1
"SPAC11D3.16c",143.818659503524,-0.14492259242123,0.576035845680556,0.0599386074054564,0.806593000308292,1
"SPAC11D3.18c",30.7692357111872,0.0114128369855689,0.510372969510871,0.000486280190159505,0.982406665765084,1
"SPNCRNA.612",46.5679436858838,0.287479803234376,0.581201067432857,0.245790794833624,0.620054628064997,1
"SPAC5H10.01",27.6573239002732,0.371935645567943,0.510474374592475,0.536916830960649,0.463713307899018,1
"SPAC5H10.03",2832.12247755476,-0.0464751653682837,0.257974813165579,0.0343823877047953,0.852895792014398,1
"SPAC5H10.04",57.4197635860207,0.019633436412347,0.472353760664816,0.00179965587261677,0.966162010786843,1
"SPAC5H10.06c",314.68554874439,-0.00881790642641991,0.477261279519049,0.000388217251668266,0.984280114533854,1
"SPAC5H10.08c",382.892135339744,0.210680446301147,0.258397535120734,0.661761294918904,0.415938827766514,1
"SPAC5H10.09c",114.674096914704,0.0695719812514354,0.259411825098501,0.0743473073752057,0.785109183537762,1
"SPAC5H10.10",355.225163685641,-0.0481034187633882,0.294199190929885,0.0292319049614775,0.864244677984592,1
"SPAC5H10.11",10.5341438553237,0.561561646505519,1.03621561244204,0.273507234202725,0.600988734225289,1
"SPAC5H10.12c",412.450442760576,-0.161255149218697,0.29647863901996,0.299442829189047,0.584231927799868,1
"SPAC5H10.13c",380.742350269008,0.0759413258170778,0.53223177806249,0.0210635241642194,0.884606036673426,1
"SPNCRNA.617",33.5050033407158,-0.367432793998646,0.495842924609386,0.537899072321864,0.463304725502293,1
"SPAC13G6.01c",1335.66575977993,0.0422437285740414,0.233043320208836,0.0337468463031314,0.854246339795707,1
"SPAC13G6.03",481.040266032918,-0.0937837904757725,0.30782461013472,0.0914957173072821,0.762284203346225,1
"SPNCRNA.618",12.6904585342383,0.415971398093544,0.863549269532777,0.194644473841237,0.659078850368414,1
"SPNCRNA.620",2.95401980371631,-1.02323247934863,1.85611748403952,0.263883525673833,0.607464586258934,1
"SPAC13G6.14",427.499816091267,0.155400263090505,0.266803349320923,0.3419851523077,0.558685589592662,1
"SPAC13G6.15c",232.100750951268,0.188202741869897,0.246702750338751,0.56626744247626,0.45174595926333,1
"SPNCRNA.621",40.8006625262945,-0.339848186046498,0.493923923209434,0.507091198563614,0.47640077238472,1
"SPAC24B11.05",294.708248178641,0.00232712917494229,0.512901201255381,1.87099444701744e-05,0.996548761627406,1
"SPAC24B11.08c",179.496290116166,0.197714945272409,0.277428668537016,0.502487291031002,0.478409262157631,1
"SPAC24B11.09",252.12570643729,0.392370448298621,0.321501003446846,1.57765356241333,0.209099002873714,1
"SPAC24B11.11c",731.334107757585,-0.161307783197776,0.200522846170362,0.617692567789959,0.431906036752162,1
"SPAC24B11.12c",2091.09116283786,-0.0700909021545096,0.359965714235821,0.0375068385903887,0.846436770847666,1
"SPNCRNA.624",61.6873219202328,0.260410280179225,0.464622155990924,0.325589054993884,0.568268029117018,1
"SPAC806.02c",1050.94339339279,-0.0673662936773217,0.191943269109323,0.122257936176766,0.726598362019638,1
"SPNCRNA.625",14.7104315386331,0.386117868919878,0.791697964963782,0.238171470573803,0.625529905432631,1
"SPAC806.11",2.88865325972271,-0.165749291888167,1.74430523076905,0.00973503189962344,0.921403254555318,1
"SPNCRNA.626",41.5828066731817,-0.720160233622469,0.63618556604096,1.43445606766829,0.231038580364779,1
"SPNCRNA.627",3.40164092795582,0.148293928813573,1.15699058459043,0.0160181796250924,0.899286324829787,1
"SPNCRNA.628",2.29631175936514,-0.126519450620444,1.55697744267756,0.00690070691345568,0.933795487398184,1
"SPAC806.06c",615.711001478252,0.0324417183999871,0.171606071599918,0.0360813875570329,0.849347517059022,1
"SPAC806.07",775.423138994431,0.116429419469304,0.305543063104119,0.130787715392785,0.717616702746616,1
"SPNCRNA.630",21.5387788506803,0.706115980283029,0.758611801679933,1.03591555843661,0.308773311295512,1
"SPAC1F5.11c",1991.65627128548,-0.0207713331192899,0.215827039333089,0.00955338825838226,0.922137612108401,1
"SPNCRNA.632",1.69519366880952,-0.955543998740186,2.38826414779431,0.102178243437194,0.749231151569624,1
"SPNCRNA.633",6.93695881706616,0.575135306435781,1.17464582485956,0.227867205047119,0.633109793046025,1
"SPAC1F5.07c",552.485576511922,0.197492870162029,0.166630824125308,1.38579247704774,0.239116936601492,1
"SPAC1F5.04c",410.293093658821,0.168961509736221,0.449567405667547,0.142425888357195,0.705881162664097,1
"SPAC1F5.02",5292.75496946158,-0.171427220133101,0.17078280150698,0.984907541214625,0.32099020918663,1
"SPAC18B11.10",708.923364434183,-0.232857481418547,0.228728031368684,1.04244104480091,0.307254428318185,1
"SPNCRNA.635",2.24048357007311,0.697104806637368,1.42268798580651,0.232202995492628,0.629895130026003,1
"SPAC18B11.09c",174.834623314077,-0.333271712855768,0.35200223301322,0.924174502061192,0.336381266347305,1
"SPAC18B11.08c",162.283747699016,-0.0185138099384066,0.335063594133983,0.00324982350173286,0.954539441185797,1
"SPAC18B11.07c",359.278088298278,-0.207650091252811,0.167816549495478,1.50400299752187,0.220056461218907,1
"SPAC18B11.04",134.142018297923,0.352675763164839,0.450913338595723,0.534347676733148,0.464784719313454,1
