,Shared_log_likelihood,model_1_log_likelihood,model_2_log_likelihood,log_likelihood_ratio
SPAC22A12.15c,-341.4374541621265,-173.76310635523984,-174.3325671118692,-6.658219304982537
SPAC22A12.16,-314.9041691991085,-157.6995750644727,-162.52043595678222,-5.3158418221463535
SPAC4C5.01,-225.23777965338363,-114.39449789464321,-139.8149277664064,-28.97164600766598
SPATRNAALA.02,-187.38073490588826,-95.06702029367304,-95.51292196022655,-3.1992073480113565
SPNCRNA.722,-174.9261201581674,-90.37803757563749,-87.07909733798316,-2.531014755453185
SPAC4C5.04,-191.4018983497036,-101.45635781308364,-91.16475524998934,-1.219214713369411
SPNCRNA.723,-146.26389430981197,-77.33181141912927,-72.18817942047534,-3.256096529792643
SPAC10F6.03c,-330.19751783184324,-167.2636052717539,-168.24886540332022,-5.3149528432309125
SPAC10F6.04,-196.4691426437962,-103.53621967310148,-95.73785998485751,-2.8049370141627605
SPAC10F6.06,-286.44613490579326,-149.68931603246781,-149.91170946740283,-13.154890594077358
SPAC10F6.07c,-148.8113873215828,-72.56760447085553,-78.68064029513694,-2.436857444409668
SPNCRNA.554,-75.86081283196691,-42.271592236136534,-32.93324031590204,0.655980279928329
SPAC10F6.08c,-147.65139229216587,-77.83728711865095,-72.10062225309751,-2.2865170795825804
SPAC10F6.09c,-227.92529747879902,-112.81688317379513,-119.47488680276882,-4.36647249776496
SPAC10F6.11c,-216.03771266046684,-133.6909291215399,-110.68743243131316,-28.340648892386238
SPAC10F6.12c,-200.65141329952561,-103.16542711479136,-102.08710167512066,-4.601115490386434
SPAC10F6.13c,-243.95366843448502,-127.26906782413212,-122.86855536252534,-6.183954752172411
SPAC10F6.14c,-182.4013651885417,-96.26615006534621,-90.45234603658994,-4.317130913394465
SPNCRNA.727,-155.85213272490748,-81.45212451413106,-77.81092308155549,-3.410914870779066
SPNCRNA.728,-204.80659214195808,-102.63044294404881,-106.610876086818,-4.434726888908728
SPNCRNA.729,-41.64172431655891,-18.67340113197747,-22.572971797158147,0.3953513874232897
SPAC10F6.16,-263.70663132551886,-153.47086893596824,-135.4788074767892,-25.24304508723856
SPAC56E4.02c,-166.42759955878137,-85.96256282561099,-84.28857282281919,-3.8235360896487975
SPAC56E4.04c,-341.7338669403038,-174.6453103186781,-173.64104401235912,-6.552487390733348
SPAC56E4.05,-178.2148811262529,-90.46057541122501,-94.32425990140268,-6.569954186374816
SPAC56E4.06c,-214.9151331826776,-110.94937394387995,-108.40189266212835,-4.4361334233307455
SPAC1420.01c,-215.658438877783,-110.79839398961158,-110.19341741936023,-5.333372531188815
SPAPB17E12.04c,-184.31332355808047,-97.34512657233046,-88.58451061164347,-1.6163136258934399
SPAPB17E12.06,-162.64376683527425,-83.72915909916108,-81.19231107886931,-2.277703342756155
SPAPB17E12.07c,-181.01740684938912,-93.70959456550895,-119.34105591807727,-32.033243634197106
SPAPB17E12.08,-154.9866427918836,-82.33829215102304,-73.61733717078356,-0.9689865299229724
SPAPB17E12.10c,-184.6414288129529,-98.47618823232766,-86.80362479389953,-0.6383842132742643
SPAPB17E12.09,-87.36131458598473,-43.4522669187201,-48.070802142814074,-4.161754475549444
SPAPB17E12.12c,-164.3941992719661,-84.62191176833733,-84.32021237184514,-4.547924868216398
SPAPB17E12.14c,-229.7586270945852,-130.8345134954178,-115.53227925272743,-16.608165653560093
SPAPB17E12.13,-303.1393647316517,-154.43502439351866,-153.9101224244471,-5.205782086314058
SPAC1565.01,-241.2353468714619,-124.82736997366302,-122.17054732970112,-5.762570431902248
SPAC1565.02c,-179.45378941310778,-93.02311539331144,-91.94039015145545,-5.509716131659046
SPAC1565.04c,-158.53875352654376,-84.22298945759566,-77.5254948966422,-3.209730827694102
SPAC1565.08,-326.05616836346593,-194.70428884676343,-165.9184045589623,-34.566525042259805
SPAC6F12.02,-217.6816961665889,-113.38179898376733,-108.45956098904449,-4.159663806222908
SPAC6F12.03c,-188.13761290447064,-96.09676740717764,-96.58302958005713,-4.542184082764123
SPAC6F12.04,-215.93673110764823,-113.10991800475985,-110.64699062079771,-7.820177517909343
SPAC6F12.05c,-209.55456219440663,-111.61220560821852,-100.16283092834855,-2.220474342160429
SPAC6F12.10c,-312.2664847047303,-157.97859751306842,-159.95640229937882,-5.668515107716871
SPAC6F12.11c,-198.49479864659912,-104.53735829465641,-97.48194888487166,-3.5245085329289623
SPAC6F12.14,-191.84529518155762,-95.77259726969923,-101.33765964589634,-5.264961734037938
SPNCRNA.735,-132.43274234834192,-66.95676312856877,-63.7028270210142,1.773152198758936
SPAC6F12.16c,-265.8587987469195,-135.0784125008304,-135.78698389193596,-5.0065976458468535
SPAC6F12.17,-230.6993127804424,-119.04701602471592,-117.08208220592657,-5.4297854502001135
SPNCRNA.736,-149.25183910705974,-78.58043429060012,-73.5061781514778,-2.8347733350181836
SPNCRNA.737,-123.71072437809849,-66.95117854157672,-60.88675210290878,-4.1272062663870335
SPAC57A10.02,-213.05340983346522,-111.52324384401169,-106.1278364724924,-4.597670483038826
SPNCRNA.739,-123.050134706847,-65.43994566473026,-59.38128079562911,-1.7710917535123656
SPAC57A10.04,-143.98051593506392,-76.22779952518677,-70.50721299197073,-2.754496582093566
SPAC57A10.14,-171.80594201598458,-89.73380606209464,-85.22983807148668,-3.1577021175967843
SPAC57A10.10c,-270.3902668943926,-138.77706923137762,-136.04083501777086,-4.427637354755858
SPAC57A10.11c,-212.32565824451763,-109.61901259368473,-107.83644022934529,-5.129794578512417
SPAC20G8.01,-208.30718275937082,-110.39675077697952,-130.19529918460304,-32.284867202211764
SPAC20G8.02,-231.96726338271216,-118.68367453635022,-117.35569091952524,-4.072102073163279
SPNCRNA.58,-153.35264520562657,-79.3793776759422,-78.58121847966437,-4.607950949979994
SPAC20G8.03,-239.57271274711803,-123.66923646940256,-161.85831507971562,-45.95483880200016
SPNCRNA.740,-155.69928955325383,-80.93150343848761,-78.38240513230143,-3.614619017535233
SPAC20G8.07c,-221.3220030061371,-112.87180344848228,-114.32019701099884,-5.869997453344013
SPATRNACYS.01,-237.4526538517185,-117.7103939095419,-140.36901563126386,-20.626755689087247
SPAC3A12.02,-179.8320991207305,-93.78388837418221,-91.62792726104479,-5.5797165144965115
SPAC3A12.03c,-200.59392201307256,-103.8496816090002,-101.9446423366282,-5.200401932555877
SPAC3A12.05c,-215.20951137103148,-134.37681387338603,-111.74313771140949,-30.91044021376402
SPAC3A12.06c,-224.7778400784367,-115.71167958508906,-112.92388271933523,-3.8577222259876014
SPAC3A12.08,-168.57192003153622,-89.43889874499777,-82.60451441315253,-3.471493126614064
SPAC3A12.09c,-189.4601649170018,-95.01914410531357,-98.75714584675987,-4.31612503507165
SPAC3A12.10,-320.1187465053115,-160.94313338883492,-164.424924481884,-5.249311365407436
SPAC3A12.12,-178.33847434387852,-91.38014240695571,-89.49284224990973,-2.5345103129869533
SPAC3A12.13c,-247.3807694579998,-126.70334670153359,-126.51017057855505,-5.8327478220888045
SPATRNAPRO.03,-256.16852587526006,-124.54489342148224,-132.81011586411864,-1.1864834103407702
SPAC3A12.16c,-228.86289780974124,-116.8154807868396,-117.42451773337179,-5.3771007104701605
SPAC3A12.17c,-195.06731998232019,-97.29613385871748,-128.43195262686228,-30.66076650325959
SPAC9.02c,-184.9366129530023,-92.558392865566,-96.79448855988504,-4.416268472448735
SPAC9.07c,-257.03481074968084,-133.3865693611944,-128.46023521343076,-4.811993824944294
SPNCRNA.742,-131.29814970754722,-64.5456667667883,-67.95367892661581,-1.2011959858568844
SPATRNAMET.02,-322.2642615861041,-161.21140319285192,-164.8812924642211,-3.8284340709689104
SPAC9.11,-167.83417996439013,-87.73558951010023,-83.96195733963944,-3.863366885349564
SPAC9.12c,-193.3652209995499,-100.10879999658094,-97.69545744289265,-4.439036439923683
SPAC9.13c,-197.40144240205132,-100.56839938238954,-101.39525510275229,-4.562212083090486
SPAC5D6.13,-224.1627528554477,-113.69791849569359,-115.6558758800303,-5.191041520276201
SPAC5D6.08c,-170.17216196316974,-90.03126737944422,-83.52209657641474,-3.3812019926891987
SPAC5D6.06c,-180.48746301752038,-94.02388489020396,-89.84113938658524,-3.3775612592688735
SPAC5D6.05,-195.9292095994229,-99.87547203906654,-100.97523998372178,-4.921502423365354
SPAC5D6.01,-270.3269602361315,-137.73924891297528,-137.9387502007312,-5.351038877574922
SPNCRNA.173,-108.18529293782156,-58.221189786749065,-52.6825923707245,-2.7184892196520143
SPAC57A7.13,-193.10787499254928,-131.48426624682222,-99.1178755772092,-37.49426683148215
SPAC57A7.12,-324.2851063287593,-190.8020434944226,-159.542306528934,-26.05924369459729
SPAC57A7.11,-226.20944436714421,-119.34510250117191,-109.12487689838656,-2.260535032414282
SPAC57A7.09,-196.78197502227002,-99.03473602080491,-100.77566948631814,-3.028430484853033
SPATRNALEU.01,-250.67922817213383,-156.52549286442738,-129.14885651777888,-34.99512121007245
SPAC57A7.07c,-199.93941614695342,-105.16304203248488,-95.39431853775828,-0.6179444232897424
SPNCRNA.744,-83.79214874378711,-42.68571498720456,-42.847313801113465,-1.7408800445309112
SPAC57A7.05,-253.2062802978814,-130.8180872422518,-126.30347216054855,-3.9152791049189664
SPAC57A7.15c,-154.3511147858166,-81.82561679159491,-74.3320030922334,-1.8065050980117403
SPAC167.06c,-177.4543946118417,-103.83259902436006,-102.60632905538759,-28.98453346790595
SPAC167.02,-188.26331230461628,-98.7983625351823,-94.31497031363277,-4.850020544198799
SPAC167.03c,-193.537869825186,-129.09021294832428,-99.00398050044213,-34.556323623580425
SPAC167.01,-213.00759893772167,-127.22838928964089,-108.65602862618134,-22.876818978100548
SPRRNA.53,-406.5787614057004,-203.3857049453701,-207.45165498462362,-4.258598524293291
SPAC1705.02,-182.5678401516882,-94.20311192767252,-92.86312850882099,-4.498400284805314
SPNCRNA.175,-48.326111141011886,-22.928630465846812,-25.095714808437673,0.3017658667274006
SPAC23H4.18c,-194.11405448159755,-99.27817895891322,-135.89739354205827,-41.06151801937392
SPAC23H4.14,-186.14395371498696,-97.31100470022005,-92.89010050142885,-4.057151486661951
SPAC23H4.11c,-166.21102319149617,-82.67558065650519,-87.35176035811851,-3.8163178231274912
SPAC23H4.10c,-205.92624884856258,-108.40156336599972,-103.43482411121565,-5.910138628652732
SPAC23H4.09,-295.4629486531768,-151.718397745651,-149.12374384019648,-5.379192932670718
SPAC23H4.06,-279.82666214467093,-140.74356121418776,-143.97837886377766,-4.895277933294551
SPAC23H4.03c,-220.37662807803744,-114.2844420348807,-110.85192861597014,-4.7597425728133365
SPAC23H4.02,-184.17600297370709,-95.81356879072278,-91.73211640057941,-3.3696822175951127
SPAC23H4.01c,-237.64203165275586,-119.5009455439256,-123.59610545404522,-5.455019345214964
SPAP27G11.02,-190.30437740912419,-99.79946797570138,-99.72546255099459,-9.220553117571768
SPNCRNA.748,-49.112192271998175,-20.58739241191786,-28.21781045065473,0.30698940942557584
SPAP27G11.04c,-194.05129689654504,-102.69215937458388,-95.23496999258612,-3.8758324706249714
SPAP27G11.06c,-207.45808195130428,-105.73396361921795,-99.98304137272913,1.7410769593572013
SPAP27G11.07c,-176.047345220291,-92.85365125300078,-87.93664470070124,-4.742950733411021
SPAP27G11.08c,-123.53681499187329,-66.1873463073501,-59.38216493686557,-2.032696252342376
SPAP27G11.10c,-252.66867257109826,-130.75177330470027,-127.1102134443565,-5.193314177958541
SPAP27G11.11c,-54.924533339282064,-25.56331630250827,-29.789148597636036,-0.42793156086225537
SPNCRNA.750,-74.15253736793956,-42.54075427102143,-31.763183638969107,-0.15140054205097894
SPAP27G11.16,-157.34769476283458,-84.18406367346887,-69.57093375481868,3.592697334547012
SPAP27G11.12,-230.3847808951617,-118.66140076621281,-116.25674247373821,-4.533362344789282
SPAP27G11.13c,-247.6141568535484,-127.03180385240032,-125.37548765703941,-4.7931346558913495
SPAC343.02,-196.1946278532742,-98.72639918540573,-101.570391100501,-4.102162432632554
SPATRNAGLY.01,-259.6261198564888,-128.1507984305783,-134.0855444812275,-2.6102230553170216
SPNCRNA.751,-120.05012271042412,-57.25269096550327,-61.87853818515406,0.9188935597667864
SPAC343.06c,-221.55773742734448,-111.50346237816902,-113.80441710295273,-3.7501420537772674
SPAC343.09,-229.28375260408654,-126.57124820129386,-125.65985213779905,-22.94734773500636
SPNCRNA.753,-65.41263307215993,-34.9560983429253,-30.48451425807097,-0.02797952883634025
SPAC343.21,-150.14390862862948,-82.44013126482281,-77.9753699809971,-10.271592617190436
SPAC343.12,-320.86191198135623,-163.89559824258905,-161.17536895330142,-4.209055214534317
SPAC343.13,-186.3452773374173,-98.0124499467256,-91.12621012022105,-2.7933827295293843
SPAC343.14c,-216.26191205759727,-140.9415604887906,-112.72398742076565,-37.403635851958974
SPAC343.16,-291.66213948204563,-146.137240502022,-150.63350183997662,-5.108602859952953
SPAC343.18,-179.29501021684632,-91.5560211454208,-92.72150927776023,-4.982520206334698
SPAC343.19,-225.80074857933002,-115.78876841555098,-114.49002096910401,-4.478040805324923
SPAC824.02,-238.9794208303346,-120.78842144772214,-122.48638996222166,-4.295390579609233
SPAC824.03c,-189.8411028802509,-97.59133867567476,-95.6758401084075,-3.4260759038313893
SPNCRNA.755,-113.80809825592827,-57.20801739412293,-56.46657411475735,0.13350674704798848
SPAC824.06,-199.634728074712,-96.75207050790372,-105.5682318196554,-2.685574252847175
SPAC824.09c,-192.8817336047526,-94.8579576266866,-101.75228303588787,-3.728507057821844
SPNCRNA.177,-66.0502472342035,-26.164486498446244,-39.89182862641947,-0.006067890662208697
SPAC664.01c,-213.76379218806298,-144.50915488898247,-110.39526149399137,-41.14062419491089
SPAC664.02c,-192.56645033799646,-98.69495508776104,-99.37110040020521,-5.499605149969825
SPAC664.05,-323.47839906607214,-164.43859693111202,-163.81883113935768,-4.7790290043975565
SPNCRNA.756,-172.22255052809209,-88.1407809906642,-87.3255452879023,-3.2437757504743843
SPAC664.06,-278.1755920515381,-142.5191412763887,-140.570275788012,-4.913825012862559
SPNCRNA.757,-68.5679344596779,-37.21557807070685,-26.487074685322643,4.865281703648421
SPAC664.13,-144.2518223446924,-78.09023279854298,-63.36944291691854,2.792146629230899
SPATRNALYS.02,-190.91264933244915,-93.04630744929977,-99.81481440096547,-1.9484725178161002
SPAC664.15,-213.25624582898877,-110.91363770277948,-105.94290181588629,-3.600293689676988
SPAC105.02c,-228.7899677223216,-119.7475675834288,-112.61728939352287,-3.574889254630108
SPATRNATYR.01,-269.8948696612332,-132.89103283126002,-139.76193572653966,-2.7580988965664797
SPAC105.03c,-221.087847199734,-111.69424758656506,-114.39894782438641,-5.005348211217439
SPAC17A5.01,-209.43367190762038,-107.82123149298869,-106.51034994192827,-4.8979095272965765
SPNCRNA.759,-107.88796290345579,-53.5727427719937,-51.11809455868521,3.1971255727768835
SPNCRNA.556,-56.99339279174268,-28.143678949163707,-26.310278872592068,2.5394349699869068
SPAC17A5.05c,-169.61287040516228,-86.57332653884684,-85.57490426128244,-2.5353603949670003
SPAC17A5.07c,-186.92052207557998,-98.25283418658366,-93.42749289543472,-4.759805006438427
SPAC17A5.09c,-183.3061637598167,-101.97131386263615,-96.19237678338949,-14.857526886208912
SPATRNAILE.01,-198.08795803438386,-93.99750267742183,-103.90801170606434,0.18244365089768166
SPNCRNA.760,-125.51447109560327,-60.468923701816166,-66.04232340638505,-0.996776012597934
SPNCRNA.761,-145.06440005203692,-73.81149097632235,-74.05668315983584,-2.8037740841212724
SPAC17A5.13,-203.4876397200894,-108.26675686206931,-128.40527504984306,-33.18439219182301
SPAC17A5.15c,-289.9221488151992,-145.53244898820748,-150.06346346425522,-5.673763637263563
SPNCRNA.762,-184.05454105758326,-90.73442625733044,-96.9638946742455,-3.643779873992628
SPAC1002.01,-121.21321981393982,-64.59745776274083,-59.001128809468824,-2.3853667582698392
SPAC1002.06c,-88.34566878431595,-43.200873686027066,-45.04467392363792,0.10012117465096536
SPAC1002.07c,-196.40232869137063,-102.37945082697856,-99.87764229616316,-5.854764431771032
SPAC1002.08c,-202.2747854761696,-103.617931073827,-104.01868691815365,-5.3618325158110745
SPNCRNA.763,-146.96310224892719,-71.70828354249718,-71.16955405116394,4.085264655266087
SPAC1002.10c,-185.41015275861716,-94.2803774468252,-95.21206356431227,-4.082288252520328
SPAC1002.11,-213.7095056204705,-108.28622103681113,-111.53332864696232,-6.110044063302923
SPAC1002.13c,-313.3679742294554,-161.6860115286841,-158.0206757226486,-6.338713021877254
SPAC1002.15c,-176.71452093902099,-91.15256471192228,-89.21569305714165,-3.6537368300429303
SPAC1002.14,-229.1815460548277,-115.28649786003294,-119.19244752357191,-5.297399328777175
SPAC1002.16c,-133.1826120159509,-68.19305593820393,-67.80900207452233,-2.8194459967753573
SPAC1002.17c,-201.0790289844221,-100.12989207548168,-104.68052377627096,-3.731386867330485
SPAC1002.18,-224.95928340717967,-117.55936769664456,-116.81597988908771,-9.4160641785526
SPAC1399.05c,-189.423927839866,-126.43623832431746,-96.34175103239124,-33.354061516842705
SPNCRNA.764,-143.21813098588268,-74.0861280630844,-72.35774479868084,-3.225741875882534
SPNCRNA.178,-123.98843271923315,-62.541798146184476,-64.1241198285575,-2.677485255508799
SPAC1399.02,-188.8377085479557,-99.08889748865415,-92.97692153603201,-3.2281104767304782
SPAC1399.06,-125.90740698545886,-67.81789656512989,-58.66709181414569,-0.5775813938166863
SPAP11E10.01,-193.0202778898623,-99.58523143285204,-118.04761976472334,-24.612573307713088
SPAPB1A10.03,-147.11177428158013,-78.10770147366458,-72.95850221975216,-3.9544294118366277
SPAPB1A10.16,-169.8578780328543,-84.2738471890246,-88.29973154075066,-2.7157006969209188
SPAPB1A10.04c,-175.41199129573448,-90.70272602468222,-88.09222296340864,-3.3829576923563986
SPNCRNA.765,-136.17007485417,-68.82440013964182,-70.11529580399807,-2.7696210894698936
SPAPB1A10.05,-167.42959700324394,-86.42046015031481,-91.97270017733787,-10.963563324408767
SPNCRNA.766,-148.0492344841698,-76.39447913112004,-72.66657832512631,-1.011822972076544
SPAPB1A10.09,-195.9560929210807,-103.29050145471408,-94.72681402279228,-2.0612225564256903
SPAPB1A10.13,-184.27631810961608,-95.38518035180941,-91.25780301193224,-2.366665254125536
SPAPB1A10.14,-173.36311753637784,-91.11376841410342,-85.87066929199635,-3.621320169721941
SPAPB1A10.15,-205.50983277316277,-77.79379206775522,-76.56789125069174,51.14814945471576
SPAC140.01,-249.4657421085446,-131.73724529640344,-130.84325243300515,-13.114755620864004
